35.82929078097878,-78.7714851838249
35.85818709851634,-78.83545363228305
35.829329062904264,-78.77138175364418
35.858035768454236,-78.83532381757978
35.78933848220712,-78.86947716202671
35.857452486065185,-78.8352808009104
35.85791022562102,-78.8352446539364
35.858622272663844,-78.81943808925669
35.799428328404424,-78.69054792877917
35.85862310553441,-78.81924383896839
35.82954138721839,-78.77135514552467
35.857951213443144,-78.8358094074915
35.789379060815115,-78.8694359015789
35.79851644984347,-78.69005628388996
35.85900877841806,-78.81964718204611
35.857844611919234,-78.83588933734806
35.82942427624806,-78.77118160591428
35.7893374813214,-78.86947750499161
35.857949723980106,-78.83580944791647
35.82942427624806,-78.77180296529522
35.798834255357136,-78.69051515939569
35.78913766714243,-78.8696691601484
35.85790272498544,-78.83582237692534
35.798606337428566,-78.69025015238827
35.85818987091256,-78.83545503537646
35.856991503953445,-78.83605511551522
35.79993455604168,-78.68994464603503
35.8580851674163,-78.83590977190731
35.85738108255188,-78.83530595220545
35.85866195627787,-78.81958648967785
35.790079103956046,-78.86948442955297
35.78901884270445,-78.87022285182812
35.789139018543935,-78.86966595911356
35.858152188168255,-78.83644174577942
35.85764132791707,-78.835213786413
35.85836816762933,-78.83566933752097
35.82954885479907,-78.77170494956333
35.78901884270445,-78.86993042219666
35.85807468246291,-78.83595081865124
35.79005751563435,-78.870681045936
35.85794634377774,-78.83657349514526
35.79866907694066,-78.68946647375788
35.799371959631024,-78.69058557537154
35.85908641128176,-78.81935686701432
35.82954885479907,-78.77136150462913
35.85882839894863,-78.81893436380284
35.85759928136013,-78.83663637708011
35.7891403440202,-78.86966327443515
35.85790291551786,-78.83599734215697
35.85908795418226,-78.8193256374304
35.79037781137685,-78.87036267635479
35.79911197295193,-78.68917068010131
35.857116596363134,-78.83554893152632
35.79966357841862,-78.6894573368769
35.857844611919234,-78.83588933734806
35.856999993886475,-78.83609626669832
35.856991503953445,-78.83579412805088
35.799872672745714,-78.69020182807176
35.858622272663844,-78.81927564477195
35.857951112501894,-78.83601010903138
35.79851644984347,-78.6897831747082
35.85788739435698,-78.83660745290356
35.79864873803015,-78.68951931734156
35.79943062792205,-78.69054771005732
35.789139202409956,-78.86966578452007
35.857864542433106,-78.83596837048131
35.85873546634389,-78.8189849180326
35.85791079325376,-78.83659574617484
35.8581465806791,-78.8353931748161
35.829329062904264,-78.77138175364418
35.82937771224728,-78.77176282414759
35.79969772304189,-78.68947475107214
35.858431084193704,-78.83592462178305
35.85815809537157,-78.83643841711927
35.789908323025635,-78.86937308265996
35.85776254914649,-78.83669287223593
35.82960069105118,-78.77153322709623
35.858925578778255,-78.81895146433791
35.857865191427294,-78.83585088506472
35.85790695824451,-78.83659618314458
35.78963777990407,-78.86934097149448
35.85732963968894,-78.8365489626467
35.8573119880452,-78.83537339657349
35.857951213443144,-78.83601013632313
35.799432580826235,-78.6905466896924
35.789379060815115,-78.87071549861173
35.78963777990407,-78.87081042869615
35.858622272663844,-78.81943808925669
35.79851861779137,-78.69007610985324
35.858734461848556,-78.81969518625442
35.79890008511416,-78.69053754524296
35.790202226799586,-78.8705992568963
35.79037781137685,-78.86979059766999
35.857844611919234,-78.83588929771459
35.82958714649391,-78.77143924027506
35.856991503953445,-78.83605511551522
35.85710711596668,-78.83557017685528
35.79886334893826,-78.68926412741605
35.85866284985564,-78.81909438574156
35.79959835491684,-78.68935349063473
35.789908323025635,-78.87077831753066
35.8293649727741,-78.77173239061514
35.79943995732336,-78.69054600481614
35.8579507321241,-78.835809537627
35.82934132766272,-78.77130866678138
35.8578127062657,-78.83661528524617
35.85768161481203,-78.83671566358126
35.858045040546465,-78.83583477577437
35.85862310553441,-78.81927253017803
35.85836816762933,-78.83617990604513
35.856999993886475,-78.83607156130316
35.85784426659138,-78.83593094360275
35.7986492647778,-78.69034083334343
35.79043991924056,-78.87007663701239
35.7891403440202,-78.87048999958962
35.85908519694943,-78.81934735505259
35.82950209849131,-78.77174476543652
35.85813566485007,-78.83646443691985
35.82951536917936,-78.77126013384878
35.857950118615626,-78.83601019658276
35.79851861779137,-78.69006095969479
35.857116596363134,-78.8363575699029
35.79863564700495,-78.6903088224206
35.85784472097269,-78.83588909422939
35.79863213001667,-78.69030578154238
35.85832628643888,-78.83561962205253
35.79851644984347,-78.69005628388996
35.82929078097878,-78.77158127036756
35.85906612619697,-78.81951576169732
35.78926762034498,-78.87060218561433
35.85784472097269,-78.83588898691173
35.85788738215041,-78.83598561995514
35.82937771224728,-78.77122174706192
35.79969772304189,-78.69041454099792
35.79863213001667,-78.68953367705578
35.85800136702358,-78.83600574991655
35.85892428389697,-78.81972840428848
35.85760421769635,-78.83664828563641
35.799872672745714,-78.6896874639983
35.85906763806575,-78.81916561549168
35.85787268446016,-78.8358452774581
35.82947296832632,-78.77119518410755
35.85807468246291,-78.83586872516338
35.78916127454898,-78.86964482549877
35.829317278131185,-78.77166904979214
35.857864966647405,-78.83596885268206
35.82958714649391,-78.7716272139174
35.78901884270445,-78.87022285182812
35.85786731126549,-78.83584930330021
35.85821659645915,-78.83635983005506
35.82947296832632,-78.77178938710195
35.85882725250402,-78.81974538436084
35.799371959631024,-78.68920228970332
35.85800136702358,-78.83581379389807
35.85901020255736,-78.81903326279992
35.829317278131185,-78.77139740440032
35.85784426659138,-78.83588997478368
35.790202226799586,-78.86955401712848
35.79911197295193,-78.69061718497355
35.857864817183014,-78.83596857379324
